Brand,total_products,avg_rating,total_reviews,avg_reviews,avg_price,max_price,min_price,per,avg_rating_nor,avg_reviews_nor,avg_price_nor,total_productst_nor
stormkloth,4,4.4,349,87.25,23.875,24.29,23.61,0.00016293942726791315,-0.9308227164972035,0.3008921525327763,-0.16828561686885962,-0.20136392193529237
stream,1,5.0,1,1.0,15.97,15.97,15.97,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.4121845831704426,-0.278002152709314
stromberg,22,4.632,500,22.727,64.631,74.15,50.42,0.0008961668499735223,-0.09786527056989829,-0.24692895818251157,1.0891901921870948,0.25846546270883736
sttlzmc,1,4.0,60,60.0,16.87,16.87,16.87,4.073485681697829e-05,-2.36695624395808,0.06953085087303335,-0.38441619991030035,-0.278002152709314
stuburt,14,4.893,163,11.643,27.036,49.44,20.39,0.0005702879954376961,0.8392118560983234,-0.3410356982777993,-0.0707568841074043,0.054096847311446365
style_dome,5,4.54,369,73.8,25.908,30.54,23.66,0.00020367428408489145,-0.42817598188589834,0.18669730822732516,-0.10555992446011596,-0.1758178450106185
styledome,14,4.371,1329,94.929,27.909,29.58,23.6,0.0005702879954376961,-1.0349423972381167,0.366089342824342,-0.043821552345066364,0.054096847311446365
sub_sports,102,4.579,7846,76.922,20.451,54.9,0.0,0.004154955395331786,-0.28815296295846404,0.2132040966229845,-0.273928888294112,2.302151616682747
sub_zero,3,4.333,576,192.0,12.793,12.82,12.75,0.00012220457045093486,-1.1713750823469007,1.190253486435825,-0.5102069760787449,-0.22690999885996624
sudawave,24,4.479,731,30.458,15.545,17.81,11.36,0.0009776365636074789,-0.6471863448236816,-0.18129027109511808,-0.4252974308210654,0.3095576165581851
suddora,25,4.612,1351,54.04,6.493,12.47,0.0,0.0010183714204244573,-0.16967194694294052,0.018928525812773964,-0.7045856588997409,0.33510369348285896
sufiah,9,4.7,144,16.0,9.839,11.19,8.23,0.0003666137113528046,0.14627742909845234,-0.30404336098123047,-0.6013489806903674,-0.073633537311923
sugar_pocket,114,4.566,7130,62.544,18.444,22.58,13.39,0.004643773677135525,-0.3348273026009421,0.09113023257660711,-0.3358523829642293,2.6087045397788335
sukutu,3,4.733,39,13.0,37.39,38.78,36.35,0.00012220457045093486,0.2647584451139727,-0.32951432997129393,0.24870293842094363,-0.22690999885996624
summer_code,7,4.5,210,30.0,14.877,16.17,14.55,0.00028514399771884804,-0.571789334631986,-0.1851788390276011,-0.4459077419519265,-0.12472569116127075
summer_mae,34,4.318,4196,123.412,30.968,48.71,21.64,0.0013849851317772619,-1.2252300896266857,0.6079192127390011,0.050560096980239486,0.5650183858049238
sumyer,1,3.9,16,16.0,13.79,13.79,13.79,4.073485681697829e-05,-2.725989625823299,-0.30404336098123047,-0.4794457781783429,-0.278002152709314
sunbond,3,4.733,156,52.0,102.373,115.8,89.32,0.00012220457045093486,0.2647584451139727,0.0016082668995308306,2.2536727710807503,-0.22690999885996624
sunderland,2,4.8,16,8.0,44.54,44.58,44.5,8.146971363395658e-05,0.5053108109636699,-0.371965944954733,0.469307316543185,-0.25245607578464013
sundried,46,4.637,4830,105.0,20.007,64.04,0.0,0.0018738034135810013,-0.07991360147663772,0.451595385723985,-0.2876279573691155,0.8715713089010103
sunnow,8,4.6,247,30.875,13.516,18.66,10.25,0.0003258788545358263,-0.21275595276676842,-0.17774980640549926,-0.48789970819309725,-0.09917961423659688
sunnycool,2,5.0,13,6.5,18.89,18.95,18.83,8.146971363395658e-05,1.2233775746941082,-0.3847014294497647,-0.3220916063708699,-0.25245607578464013
sunnyme,6,4.583,97,16.167,21.79,22.31,21.19,0.0002444091409018697,-0.2737916276838537,-0.30262547704078363,-0.23261570475485593,-0.1502717680859446
sunwind,3,4.8,131,43.667,17.813,20.67,15.96,0.00012220457045093486,0.5053108109636699,-0.06914159463186871,-0.3553211050055069,-0.22690999885996624
superdry,39,4.69,1059,27.154,75.475,141.8,60.74,0.0015886594158621532,0.11037409091193122,-0.20934229827617462,1.4237683567126311,0.6927487704282932
supertrip,4,4.425,302,75.5,26.825,32.82,12.75,0.00016293942726791315,-0.8410643710309007,0.20113085732169447,-0.07726702729394884,-0.20136392193529237
supplyeu,1,4.2,26,26.0,0.0,0.0,0.0,4.073485681697829e-05,-1.648889480227642,-0.21914013101435234,-0.9049191172420784,-0.278002152709314
supreme,8,4.688,255,31.875,12.296,14.05,11.53,0.0003258788545358263,0.10319342327462445,-0.16925948340881145,-0.525541294390179,-0.09917961423659688
surepromise_one_stop_solution_for_sourcing,1,5.0,9,9.0,30.77,30.77,30.77,4.073485681697829e-05,1.2233775746941082,-0.36347562195804517,0.04445105266300817,-0.278002152709314
surker,1,5.0,18,18.0,0.0,0.0,0.0,4.073485681697829e-05,1.2233775746941082,-0.28706271498785485,-0.9049191172420784,-0.278002152709314
surplus,8,4.512,379,47.375,60.381,140.77,45.79,0.0003258788545358263,-0.5287053288081612,-0.03765947696015031,0.9580617156808672,-0.09917961423659688
suxman,1,5.0,8,8.0,16.55,16.55,16.55,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.39428940284723984,-0.278002152709314
svpro,2,5.0,23,11.5,64.505,64.68,64.33,8.146971363395658e-05,1.2233775746941082,-0.34224981446632563,1.0853026185306747,-0.25245607578464013
sweetneed,2,4.9,25,12.5,15.545,15.93,15.16,8.146971363395658e-05,0.8643441928288906,-0.33375949146963785,-0.4252974308210654,-0.25245607578464013
swim_elite,2,3.95,480,240.0,9.575,11.5,7.65,8.146971363395658e-05,-2.546472934890689,1.5977889902768398,-0.6094943731133425,-0.25245607578464013
swim_safe,2,5.0,28,14.0,12.86,12.88,12.84,8.146971363395658e-05,1.2233775746941082,-0.32102400697460615,-0.5081397742138232,-0.25245607578464013
swimwell,3,4.3,122,40.667,15.717,15.81,15.58,0.00012220457045093486,-1.2898560983624243,-0.09461256362193216,-0.4199905842424604,-0.22690999885996624
swix,4,4.75,4,1.0,112.982,140.0,71.93,0.00016293942726791315,0.3257941200310611,-0.4313982059315477,2.5810003021994716,-0.20136392193529237
sykooria,10,4.78,166,16.6,18.835,21.74,10.28,0.0004073485681697829,0.4335041345906277,-0.2989491671832178,-0.32378856312565635,-0.048087460387249134
symbollife,1,4.8,10,10.0,20.74,20.74,20.74,4.073485681697829e-05,0.5053108109636699,-0.3549852989613574,-0.2650121518916886,-0.278002152709314
symeas,1,4.4,71,71.0,5.99,5.99,5.99,4.073485681697829e-05,-0.9308227164972035,0.1629244038365993,-0.7201050997662426,-0.278002152709314
synergy_organic_clothing,3,4.5,7,2.333,21.163,21.83,20.83,0.00012220457045093486,-0.571789334631986,-0.42008060537696285,-0.2519610117594217,-0.22690999885996624
syrokan,145,4.43,24052,165.876,23.543,39.93,0.0,0.0059065542384618515,-0.8231127019376402,0.9684522884703525,-0.17852906491593434,3.4006329244437237
szjh,1,4.1,81,81.0,13.32,13.32,13.32,4.073485681697829e-05,-2.0079228620928626,0.24782763380347744,-0.4939470449919727,-0.278002152709314
tactical,1,5.0,1,1.0,29.97,29.97,29.97,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,0.019768045320659452,-0.278002152709314
tacvasen,29,4.731,1084,37.379,32.53,51.72,15.38,0.0011813108476923704,0.2575777774766691,-0.12252874563504172,0.09875366881617534,0.4372880011815545
tadudu,6,4.367,553,92.167,14.768,17.05,13.04,0.0002444091409018697,-1.049303732512727,0.3426390707074903,-0.44927080170232153,-0.1502717680859446
tagvo,7,4.586,222,31.714,10.954,20.98,7.67,0.00028514399771884804,-0.2630206262278967,-0.17062642541127818,-0.566947039206969,-0.12472569116127075
tail,17,4.965,39,2.294,39.564,65.0,17.97,0.0006924925658886309,1.0977158910412812,-0.4204117279738337,0.3157790108737762,0.13073507808546797
takashi,1,4.7,14,14.0,39.2,39.2,39.2,4.073485681697829e-05,0.14627742909845234,-0.32102400697460615,0.3045482425330076,-0.278002152709314
tansozer,10,4.63,582,58.2,20.701,23.42,18.83,0.0004073485681697829,-0.10504593820720187,0.054248269478995303,-0.266215448499628,-0.048087460387249134
target_dry,2,4.4,166,83.0,51.22,51.39,51.05,8.146971363395658e-05,-0.9308227164972035,0.26480827979685306,0.6754104278517966,-0.25245607578464013
tarphat,1,4.7,14,14.0,4.46,4.46,4.46,4.073485681697829e-05,0.14627742909845234,-0.32102400697460615,-0.7673113513084845,-0.278002152709314
tasc_performance,47,4.823,1165,24.787,42.844,95.73,18.73,0.0019145382703979795,0.5878884887926723,-0.22943889280933466,0.41697934097740585,0.8971173858256841
tatami_fightwear,3,4.733,47,15.667,78.43,78.76,78.1,0.00012220457045093486,0.2647584451139727,-0.3068706385391275,1.5149412150834318,-0.22690999885996624
taylor,2,4.8,52,26.0,43.47,45.34,41.6,8.146971363395658e-05,0.5053108109636699,-0.21914013101435234,0.43629379422279363,-0.25245607578464013
tca,253,4.577,18885,74.644,17.358,44.67,0.0,0.010305918774695506,-0.2953336305957676,0.19386314083652975,-0.36935956543146764,6.159609232308502
tclian,4,4.7,113,28.25,8.088,8.95,7.74,0.00016293942726791315,0.14627742909845234,-0.20003690427180476,-0.6553739130109332,-0.20136392193529237
tdolah,1,3.6,124,124.0,20.5,20.5,20.5,4.073485681697829e-05,-3.8030897714189553,0.6129115226610534,-0.27241705409439315,-0.278002152709314
team_ironworks,4,4.85,44,11.0,31.38,35.43,19.57,0.00016293942726791315,0.6848275018962787,-0.34649497596466955,0.06327184576154903,-0.20136392193529237
tectri,4,4.9,33,8.25,19.808,20.55,19.14,0.00016293942726791315,0.8643441928288906,-0.3698433642055611,-0.2937678554455248,-0.20136392193529237
tee_&_sympathy,2,4.45,49,24.5,25.695,25.86,25.53,8.146971363395658e-05,-0.7513060255645948,-0.23187561550938407,-0.11213177516501634,-0.25245607578464013
teeisland,4,4.8,54,13.5,15.228,20.4,10.17,0.00016293942726791315,0.5053108109636699,-0.32526916847295,-0.4350780724804711,-0.20136392193529237
teenloveme,3,4.633,108,36.0,14.693,17.0,12.91,0.00012220457045093486,-0.09427493675124489,-0.1342369010474742,-0.45158483364066676,-0.22690999885996624
teepao,1,3.0,14,14.0,38.18,38.18,38.18,4.073485681697829e-05,-5.9572900626102685,-0.32102400697460615,0.27307740817151294,-0.278002152709314
teerfu,5,4.6,755,151.0,15.938,18.17,10.2,0.00020367428408489145,-0.21275595276676842,0.8421502435716245,-0.41317190346413657,-0.1758178450106185
teesar,1,4.7,143,143.0,13.93,13.93,13.93,4.073485681697829e-05,0.14627742909845234,0.7742276595981219,-0.47512625189343183,-0.278002152709314
tefiti,5,4.72,64,12.8,11.58,13.2,9.97,0.00020367428408489145,0.2180841054714946,-0.3312123945706315,-0.547632585961581,-0.1758178450106185
teko,2,5.0,16,8.0,21.9,22.07,21.73,8.146971363395658e-05,1.2233775746941082,-0.371965944954733,-0.229221791245283,-0.25245607578464013
tempt_me,8,4.962,54,6.75,29.696,32.11,24.46,0.0003258788545358263,1.0869448895853242,-0.3825788487005928,0.011314115305905108,-0.09917961423659688
teniux,5,4.58,78,15.6,18.156,26.27,14.43,0.00020367428408489145,-0.2845626291398107,-0.30743949017990563,-0.3447382656074749,-0.1758178450106185
tenn_outdoors,30,4.457,3391,113.033,33.497,53.91,0.0,0.0012220457045093486,-0.7261736888340307,0.5197981503563782,0.1285892539412393,0.46283407810622834
tentree,18,4.911,31,1.722,51.667,79.0,16.83,0.0007332274227056092,0.903837864834062,-0.4252681927279391,0.689202058204334,0.15628115501014186
terra_hiker,3,4.367,436,145.333,17.55,17.92,17.09,0.00012220457045093486,-1.049303732512727,0.7940355831493946,-0.363435643669304,-0.22690999885996624
terry,1,3.0,4,4.0,59.93,59.93,59.93,4.073485681697829e-05,-5.9572900626102685,-0.40592723694148425,0.944146670291618,-0.278002152709314
tesla,21,4.833,419,19.952,11.34,12.25,9.02,0.000855431993156544,0.6237918269791934,-0.2704896044983202,-0.5550374881642857,0.23291938578416346
tevlaphee,2,4.9,27,13.5,13.065,13.13,13.0,8.146971363395658e-05,0.8643441928288906,-0.32526916847295,-0.5018147535823463,-0.25245607578464013
the_comfy,3,4.333,120,40.0,57.527,58.65,56.62,0.00012220457045093486,-1.1713750823469007,-0.10027560906072294,0.8700050869870382,-0.22690999885996624
the_friendly_swede,7,4.529,1145,163.571,17.191,24.81,12.74,0.00028514399771884804,-0.46766965389107285,0.948882093962987,-0.37451214321418297,-0.12472569116127075
the_hat_company,4,4.5,413,103.25,11.778,11.85,11.72,0.00016293942726791315,-0.571789334631986,0.4367373204797813,-0.5415235416443497,-0.20136392193529237
the_hippy_clothing_co.,1,5.0,6,6.0,35.73,35.73,35.73,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,0.19748569818557,-0.278002152709314
the_landmark_project,3,4.767,6,2.0,32.667,34.0,32.0,0.00012220457045093486,0.38682979494814956,-0.42290788293485987,0.10298063382355258,-0.22690999885996624
the_little_embroidery_company,6,5.0,57,9.5,21.883,22.19,21.63,0.0002444091409018697,1.2233775746941082,-0.3592304604597013,-0.2297463051513079,-0.1502717680859446
the_north_face,521,4.632,27929,53.607,109.357,423.81,0.0,0.02122286040164569,-0.09786527056989829,0.015252215955208143,2.469155425179454,13.0059578481211
the_pure_blue,5,4.4,266,53.2,13.452,13.77,13.16,0.00020367428408489145,-0.9308227164972035,0.011796654495556232,-0.48987434878048514,-0.1758178450106185
the_thompson_tee,5,4.74,133,26.6,42.644,49.93,31.44,0.00020367428408489145,0.28989078184454004,-0.21404593721633963,0.4108085891418186,-0.1758178450106185
the_walking_dead,2,4.5,48,24.0,54.78,54.98,54.58,8.146971363395658e-05,-0.571789334631986,-0.23612077700772796,0.7852498105252483,-0.25245607578464013
the_zone,41,4.754,1404,34.244,30.521,42.46,23.82,0.0016701291294961098,0.3401554553056683,-0.149145908229658,0.036768466627702175,0.7438409242776409
thermal_thinsulate,1,4.4,112,112.0,8.88,8.88,8.88,4.073485681697829e-05,-0.9308227164972035,0.5110276467007997,-0.630937735742008,-0.278002152709314
thermic,1,4.8,12,12.0,16.45,16.45,16.45,4.073485681697829e-05,0.5053108109636699,-0.33800465296798177,-0.39737477876503347,-0.278002152709314
thiroom,3,4.933,42,14.0,12.85,12.91,12.78,0.00012220457045093486,0.982825208844411,-0.32102400697460615,-0.5084483118056026,-0.22690999885996624
thorlo,37,4.449,1135,30.676,36.52,139.87,14.82,0.0015071897022281967,-0.7548963593832482,-0.17943938068184015,0.22186016793613952,0.6416566165789455
thorness,1,4.5,25,25.0,13.73,13.73,13.73,4.073485681697829e-05,-0.571789334631986,-0.22763045401104015,-0.48129700372901896,-0.278002152709314
thorogood_sports,1,4.5,41,41.0,23.24,23.24,23.24,4.073485681697829e-05,-0.571789334631986,-0.09178528606403513,-0.18787775394684894,-0.278002152709314
threadbare,9,4.689,301,33.444,23.734,29.52,22.27,0.0003666137113528046,0.10678375709327784,-0.15593816662700824,-0.1726359969129485,-0.073633537311923
threads_4_thought,12,3.958,25,2.083,21.897,36.73,9.73,0.0004888182818037394,-2.5177502643414713,-0.42220318612613483,-0.22931435252281682,0.0030046934620986156
tiannbu,2,4.5,26,13.0,17.97,18.39,17.55,8.146971363395658e-05,-0.571789334631986,-0.32951432997129393,-0.35047706481457097,-0.25245607578464013
tifosi,1,4.8,14,14.0,105.59,105.59,105.59,4.073485681697829e-05,0.5053108109636699,-0.32102400697460615,2.35292931435617,-0.278002152709314
tilley,7,4.886,204,29.143,114.879,150.32,78.56,0.00028514399771884804,0.8140795193677592,-0.19245504583576253,2.6395298833600163,-0.12472569116127075
time_to_run,109,4.694,7146,65.56,24.104,39.64,0.0,0.004440099393050633,0.12473542618653839,0.11673704673461761,-0.16122010601711234,2.4809741551554643
timemean,2,4.3,260,130.0,11.535,11.82,11.25,8.146971363395658e-05,-1.2898560983624243,0.6638534606411803,-0.5490210051245882,-0.25245607578464013
tirrinia,1,5.0,1,1.0,57.62,57.62,57.62,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,0.8728744865905861,-0.278002152709314
titleist,1,4.7,25,25.0,23.5,23.5,23.5,4.073485681697829e-05,0.14627742909845234,-0.22763045401104015,-0.17985577656058557,-0.278002152709314
tmaza,3,4.533,78,26.0,16.04,16.4,15.59,0.00012220457045093486,-0.4533083186164625,-0.21914013101435234,-0.4100248200279872,-0.22690999885996624
tnp_accessories,6,4.9,48,8.0,1.28,1.3,1.25,0.0002444091409018697,0.8643441928288906,-0.371965944954733,-0.8654263054943205,-0.1502717680859446
tnt_graphics,7,4.6,183,26.143,28.843,39.01,0.0,0.00028514399771884804,-0.21275595276676842,-0.217926014825826,-0.015004141272874234,-0.12472569116127075
toad&co,41,4.773,447,10.902,59.21,138.93,26.73,0.0016701291294961098,0.40837179786006034,-0.34732702761834494,0.9219319636835043,0.7438409242776409
tobeni,2,4.25,45,22.5,19.83,19.99,19.67,8.146971363395658e-05,-1.469372789295033,-0.2488562615027597,-0.29308907274361023,-0.25245607578464013
toe_sox,36,4.614,1192,33.111,25.762,82.77,14.26,0.0014664548454112183,-0.16249127930563692,-0.15876544418490532,-0.11006457330009463,0.6161105396542715
toffs,1,5.0,8,8.0,47.46,47.46,47.46,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,0.5594002933427579,-0.278002152709314
toggi,3,4.5,60,20.0,45.113,45.81,44.69,0.00012220457045093486,-0.571789334631986,-0.27008206899447923,0.4869865205521423,-0.22690999885996624
tokyo_laundry,15,4.747,202,13.467,28.357,39.86,11.44,0.0006110228522546743,0.3150231185751042,-0.32554934913184075,-0.029999068233351085,0.07964292423612024
tolemi,9,4.744,413,45.889,16.473,18.35,14.12,0.0003666137113528046,0.3042521171191472,-0.050276096933228376,-0.39666514230394095,-0.073633537311923
tolulu,6,4.733,68,11.333,3.235,3.28,3.19,0.0002444091409018697,0.2647584451139727,-0.3436676984067725,-0.8051072063014559,-0.1502717680859446
tommy_hilfiger,2,4.75,43,21.5,37.49,41.25,33.73,8.146971363395658e-05,0.3257941200310611,-0.25734658449944753,0.2517883143387373,-0.25245607578464013
tommy_jeans,2,5.0,19,9.5,80.945,85.21,76.68,8.146971363395658e-05,1.2233775746941082,-0.3592304604597013,1.5925384194159402,-0.25245607578464013
tomshoo,2,5.0,14,7.0,40.675,41.02,40.33,8.146971363395658e-05,1.2233775746941082,-0.38045626795142085,0.35005753732046285,-0.25245607578464013
toncho,1,4.7,66,66.0,35.24,35.24,35.24,4.073485681697829e-05,0.14627742909845234,0.12047278885316023,0.18236735618838157,-0.278002152709314
toogoo,1,4.8,10,10.0,5.1,5.1,5.1,4.073485681697829e-05,0.5053108109636699,-0.3549852989613574,-0.7475649454346056,-0.278002152709314
topnaca,3,4.633,68,22.667,9.917,15.26,0.0,0.00012220457045093486,-0.09427493675124489,-0.24743837756231282,-0.5989423874744885,-0.22690999885996624
topo_designs,2,5.0,5,2.5,71.88,78.83,64.93,8.146971363395658e-05,1.2233775746941082,-0.418662721436516,1.3128490924679517,-0.25245607578464013
topsanddresses,2,5.0,14,7.0,7.015,7.07,6.96,8.146971363395658e-05,1.2233775746941082,-0.38045626795142085,-0.6884799966088583,-0.25245607578464013
toptie,8,4.9,138,17.25,13.661,16.33,10.78,0.0003258788545358263,0.8643441928288906,-0.2934304572353707,-0.48342591311229655,-0.09917961423659688
torege,2,4.5,46,23.0,28.295,28.32,28.27,8.146971363395658e-05,-0.571789334631986,-0.2446111000044158,-0.03191200130238304,-0.25245607578464013
toskatok,6,4.6,245,40.833,3.265,3.94,2.62,0.0002444091409018697,-0.21275595276676842,-0.09320317000448201,-0.8041815935261178,-0.1502717680859446
toss,1,3.9,10,10.0,7.68,7.68,7.68,4.073485681697829e-05,-2.725989625823299,-0.3549852989613574,-0.667962246755531,-0.278002152709314
tottenham_hotspur_f.c.,30,4.693,2206,73.533,24.025,52.27,0.0,0.0012220457045093486,0.12114509236788501,0.18443039198720956,-0.16365755299216928,0.46283407810622834
toupons,3,4.667,94,31.333,16.45,18.1,15.61,0.00012220457045093486,0.027796413082928826,-0.17386123847301624,-0.39737477876503347,-0.22690999885996624
tourking,1,5.0,8,8.0,12.87,12.87,12.87,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.5078312366220438,-0.278002152709314
trailheads,6,4.65,479,79.833,20.185,22.25,18.6,0.0002444091409018697,-0.03323926183415644,0.23791942686634276,-0.282135988235443,-0.1502717680859446
trakker,3,5.0,51,17.0,16.74,16.78,16.66,0.00012220457045093486,1.2233775746941082,-0.2955530379845427,-0.38842718860343206,-0.22690999885996624
tranquilisafe,2,5.0,22,11.0,31.37,39.62,23.12,8.146971363395658e-05,1.2233775746941082,-0.34649497596466955,0.06296330816976974,-0.25245607578464013
transer,1,5.0,8,8.0,6.37,6.37,6.37,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.7083806712786269,-0.278002152709314
travismathew,3,4.444,5,1.667,62.977,84.95,51.99,0.00012220457045093486,-0.7728480284765087,-0.42573516049275695,1.0381580745067884,-0.22690999885996624
trekmates,2,4.8,22,11.0,40.115,40.15,40.08,8.146971363395658e-05,0.5053108109636699,-0.34649497596466955,0.3327794321808189,-0.25245607578464013
trendoux,4,4.75,130,32.5,11.868,13.25,10.97,0.00016293942726791315,0.3257941200310611,-0.16395303153588156,-0.5387467033183356,-0.20136392193529237
trespass,174,4.594,14120,81.149,60.359,235.29,5.24,0.007087865086154222,-0.23429795567867917,0.24909269192998393,0.9573829329789526,4.141469155259266
trideer,7,4.414,1561,223.0,17.103,20.66,14.36,0.00028514399771884804,-0.8805580430360752,1.4534534993331472,-0.37722727402184125,-0.12472569116127075
triumph,9,4.533,9578,1064.222,41.928,46.83,37.62,0.0003666137113528046,-0.4533083186164625,8.595699991252864,0.3887172975704165,-0.073633537311923
trixes,3,4.4,181,60.333,5.363,6.27,3.62,0.00012220457045093486,-0.9308227164972035,0.07235812843093037,-0.7394504067708084,-0.22690999885996624
truffleshuffle,1,5.0,6,6.0,43.58,43.58,43.58,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,0.4396877077323666,-0.278002152709314
trusox,6,4.6,258,43.0,83.82,120.89,39.17,0.0002444091409018697,-0.21275595276676842,-0.0748046400706595,1.6812429770525057,-0.1502717680859446
trutex,5,4.26,399,79.8,16.216,16.47,15.45,0.00020367428408489145,-1.433469451108512,0.23763924620745205,-0.4045945584126704,-0.1758178450106185
truth_fable,1,4.1,109,109.0,16.28,16.28,16.28,4.073485681697829e-05,-2.0079228620928626,0.48555667771073624,-0.4026199178252825,-0.278002152709314
tsafrer,1,4.6,15,15.0,20.55,20.55,20.55,4.073485681697829e-05,-0.21275595276676842,-0.3125336839779183,-0.27087436613549637,-0.278002152709314
tsuretobe,5,4.68,99,19.8,21.25,22.82,18.35,0.00020367428408489145,0.07447075272540692,-0.2717801335938168,-0.24927673471094128,-0.1758178450106185
tuduz_sweatshirt,3,3.867,39,13.0,5.213,5.42,4.84,0.00012220457045093486,-2.8444706418388215,-0.32951432997129393,-0.7440784706474988,-0.22690999885996624
tunery,2,4.75,15,7.5,58.175,84.07,32.28,8.146971363395658e-05,0.3257941200310611,-0.3762111064530769,0.8899983229343406,-0.25245607578464013
tuonroad,2,4.1,27,13.5,23.07,25.66,20.48,8.146971363395658e-05,-2.0079228620928626,-0.32526916847295,-0.19312289300709798,-0.25245607578464013
turin,5,4.5,153,30.6,44.518,44.88,44.08,0.00020367428408489145,-0.571789334631986,-0.1800846452295884,0.4686285338412705,-0.1758178450106185
tusscle,2,4.45,112,56.0,11.715,13.11,10.32,8.146971363395658e-05,-0.7513060255645948,0.03556955888628209,-0.5434673284725597,-0.25245607578464013
tutuesther,2,4.4,38,19.0,29.395,29.53,29.26,8.146971363395658e-05,-0.9308227164972035,-0.27857239199116707,0.002027133793346352,-0.25245607578464013
twf,16,4.456,4333,270.812,25.772,30.26,18.96,0.0006517577090716526,-0.7297640226526808,1.859392822450785,-0.10975603570831532,0.1051890011607941
twinskin,1,4.3,96,96.0,0.0,0.0,0.0,4.073485681697829e-05,-1.2898560983624243,0.3751824787537947,-0.9049191172420784,-0.278002152709314
two_bare_feet,2,4.7,55,27.5,18.395,25.32,11.47,8.146971363395658e-05,0.14627742909845234,-0.2064046465193206,-0.33736421716394815,-0.25245607578464013
tyr,22,4.556,120,5.455,49.121,80.0,20.0,0.0008961668499735223,-0.37073064078746326,-0.3935738169813035,0.6106483873373093,0.25846546270883736
u_miss,2,4.45,930,465.0,20.74,25.86,15.62,8.146971363395658e-05,-0.7513060255645948,3.508111664531598,-0.2650121518916886,-0.25245607578464013
u_wear_4u,2,4.8,21,10.5,10.93,11.02,10.84,8.146971363395658e-05,0.5053108109636699,-0.35074013746301347,-0.5676875294272394,-0.25245607578464013
uc,1,4.4,246,246.0,13.36,13.36,13.36,4.073485681697829e-05,-0.9308227164972035,1.6487309282569669,-0.4927128946248553,-0.278002152709314
udareit,1,4.8,11,11.0,37.71,37.71,37.71,4.073485681697829e-05,0.5053108109636699,-0.34649497596466955,0.25857614135788315,-0.278002152709314
uelfbaby,6,4.833,173,28.833,24.053,26.46,20.3,0.0002444091409018697,0.6237918269791934,-0.19508704596473578,-0.162793647735187,-0.1502717680859446
ufm,7,4.6,147,21.0,28.787,30.3,26.05,0.00028514399771884804,-0.21275595276676842,-0.2615917459977914,-0.016731951786838672,-0.12472569116127075
uhlsport,1,4.8,9,9.0,58.39,58.39,58.39,4.073485681697829e-05,0.5053108109636699,-0.36347562195804517,0.8966318811575968,-0.278002152709314
uideazone,16,4.637,825,51.562,22.808,31.9,15.63,0.0006517577090716526,-0.07991360147663772,-0.0021104945730184527,-0.2012065779117172,0.1051890011607941
ulisc,1,4.9,25,25.0,21.21,21.21,21.21,4.073485681697829e-05,0.8643441928288906,-0.22763045401104015,-0.2505108850780587,-0.278002152709314
ulla_popken,18,4.778,274,15.222,22.157,33.94,18.03,0.0007332274227056092,0.4263234669533209,-0.3106488322726536,-0.22129237513655345,0.15628115501014186
ultrafy,1,5.0,6,6.0,10.56,10.56,10.56,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.5791034203230757,-0.278002152709314
ultrakey,2,4.85,37,18.5,7.825,7.86,7.79,8.146971363395658e-05,0.6848275018962787,-0.28281755348951093,-0.6634884516747303,-0.25245607578464013
ultrasport,110,4.547,7400,67.273,45.1,152.23,0.0,0.004480834249867611,-0.40304364515533414,0.13128097002794378,0.4865854216828292,2.506520232080138
ultrics,1,4.4,205,205.0,14.17,14.17,14.17,4.073485681697829e-05,-0.9308227164972035,1.3006276853927665,-0.4677213496907272,-0.278002152709314
ulysse_athletica,6,4.833,176,29.333,18.757,25.88,13.83,0.0002444091409018697,0.6237918269791934,-0.1908418844663919,-0.32619515634153534,-0.1502717680859446
umipubo,6,4.95,62,10.333,14.307,14.66,13.92,0.0002444091409018697,1.0438608837614995,-0.35215802140346036,-0.46349438468334997,-0.1502717680859446
unchained_warrior,1,4.6,29,29.0,38.49,38.49,38.49,4.073485681697829e-05,-0.21275595276676842,-0.1936691620242889,0.28264207351667314,-0.278002152709314
under_armour,907,4.662,71511,78.843,87.331,666.92,0.0,0.036946515132999305,0.009844743989668265,0.22951400709962186,1.7895705255262389,22.866743541045217
undercover,4,4.7,52,13.0,21.145,22.81,19.28,0.00016293942726791315,0.14627742909845234,-0.32951432997129393,-0.25251637942462457,-0.20136392193529237
underwood,2,4.8,7,3.5,45.485,75.0,15.97,8.146971363395658e-05,0.5053108109636699,-0.41017239843982817,0.49846411896633447,-0.25245607578464013
uneek_clothing,36,4.558,3823,106.194,17.774,24.87,13.6,0.0014664548454112183,-0.3635499731501597,0.46173283138203025,-0.35652440161344634,0.6161105396542715
